,Stock,Total_Return,Total_Years,Start_Date,End_Date
3117,HMST,1.5489488405666336,5.749486652977413,2012-02-10,2017-11-10
2670,GCH,1.5489080565241329,12.706365503080082,2005-02-25,2017-11-10
2574,FSB,1.5484496124031009,4.101300479123887,2013-10-04,2017-11-10
617,BAC-WS-B,1.5471698113207548,2.6885694729637235,2015-03-04,2017-11-10
5823,SHLM,1.5471572794899047,12.706365503080082,2005-02-25,2017-11-10
1803,DISCK,1.54375,9.144421629021219,2008-09-18,2017-11-10
3746,KNX,1.5435266396125147,6.891170431211499,2010-12-20,2017-11-10
3870,LGLR,1.5400000000000003,0.09582477754962354,2017-10-06,2017-11-10
3999,LXFT,1.5390835579514826,4.375085557837098,2013-06-26,2017-11-10
6018,SPTM,1.5383884755421877,12.706365503080082,2005-02-25,2017-11-10
390,APB,1.5345701575916406,12.706365503080082,2005-02-25,2017-11-10
3609,JPM,1.5341442045044584,17.853524982888434,2000-01-03,2017-11-10
5892,SMCI,1.53125,10.622861054072553,2007-03-28,2017-11-10
865,BOKF,1.5290741809127624,12.706365503080082,2005-02-25,2017-11-10
6404,TOWR,1.52701714471439,7.060917180013689,2010-10-19,2017-11-10
5351,QGEN,1.526963329871375,12.706365503080082,2005-02-25,2017-11-10
6567,UDR,1.526117054751416,12.706365503080082,2005-02-25,2017-11-10
4076,MCRI,1.5235457063711908,12.706365503080082,2005-02-25,2017-11-10
2162,EPR,1.5217327513479806,12.706365503080082,2005-02-25,2017-11-10
5930,SNFCA,1.5207793977381112,12.706365503080082,2005-02-25,2017-11-10
6661,UTL,1.520726411369917,12.706365503080082,2005-02-25,2017-11-10
6384,TNET,1.519097222222222,3.6249144421629023,2014-03-27,2017-11-10
5192,POPE,1.5188916876574308,12.706365503080082,2005-02-25,2017-11-10
1403,CNOB,1.5182622068435216,12.706365503080082,2005-02-25,2017-11-10
4122,MFA,1.5181797974024325,12.706365503080082,2005-02-25,2017-11-10
2349,FCAP,1.5170019328513134,12.706365503080082,2005-02-25,2017-11-10
1985,EBMT,1.516414173670899,12.687200547570157,2005-03-04,2017-11-10
3781,KTCC,1.5158631921824106,12.706365503080082,2005-02-25,2017-11-10
2017,EDN,1.5148571428571427,10.543463381245722,2007-04-26,2017-11-10
31,ABEV,1.5126654682137606,9.995893223819301,2007-11-12,2017-11-10
5185,PNRG,1.5074701195219127,12.657084188911705,2005-03-15,2017-11-10
257,ALE,1.5065359477124183,12.706365503080082,2005-02-25,2017-11-10
2912,GSM,1.50585669278617,8.284736481861739,2009-07-29,2017-11-10
354,ANCB,1.502507522567703,6.7734428473648185,2011-02-01,2017-11-10
4203,MLI,1.5009229860444508,12.706365503080082,2005-02-25,2017-11-10
7012,WTS,1.500443026758816,12.706365503080082,2005-02-25,2017-11-10
1196,CFR,1.5003319964941169,12.706365503080082,2005-02-25,2017-11-10
1091,CBS,1.5001061165584275,12.706365503080082,2005-02-25,2017-11-10
919,BRQSW,1.5000000000000002,2.028747433264887,2015-10-30,2017-11-09
5141,PLNT,1.499793200430143,2.2642026009582477,2015-08-06,2017-11-10
4019,MACQW,1.498611882287618,0.9281314168377823,2016-12-06,2017-11-10
3343,ILG,1.4958402662229617,9.245722108145106,2008-08-12,2017-11-10
4148,MGLN,1.4928431952662724,12.706365503080082,2005-02-25,2017-11-10
5818,SHI,1.4926759856030805,12.706365503080082,2005-02-25,2017-11-10
5341,Q,1.4907142857142857,4.506502395619439,2013-05-09,2017-11-10
4345,MTDR,1.4892703862660945,5.760438056125941,2012-02-06,2017-11-10
6888,WERN,1.4892395982783362,12.706365503080082,2005-02-25,2017-11-10
616,BAC-WS-A,1.4880952380952381,2.6885694729637235,2015-03-04,2017-11-10
4863,ONP,1.4870571515582176,10.11088295687885,2007-10-01,2017-11-10
6436,TRGP,1.4865955447460062,6.921286789869952,2010-12-09,2017-11-10
11,AAP,1.4849972722313147,12.706365503080082,2005-02-25,2017-11-10
5022,PDI,1.4826686240926517,5.462012320328542,2012-05-25,2017-11-10
4908,OSK,1.4823563721201518,12.706365503080082,2005-02-25,2017-11-10
2743,GHDX,1.4808333333333332,12.11772758384668,2005-09-28,2017-11-10
5028,PDT,1.480656437859264,12.706365503080082,2005-02-25,2017-11-10
245,AKR,1.4803544557766262,12.706365503080082,2005-02-25,2017-11-10
6091,STAA,1.48,12.706365503080082,2005-02-25,2017-11-10
4991,PCBK,1.4796284938228337,12.678986995208762,2005-02-25,2017-10-31
6257,TCO,1.4770428378315388,12.706365503080082,2005-02-25,2017-11-10
3745,KNSL,1.4746200011217676,1.2867898699520877,2016-07-28,2017-11-10
5881,SLM,1.4739267523647825,17.853524982888434,2000-01-03,2017-11-10
3597,JP,1.4729113924050634,2.321697467488022,2015-07-16,2017-11-10
3146,HPP,1.4726461774339672,7.383983572895278,2010-06-23,2017-11-10
1013,CACI,1.4694234129295283,12.706365503080082,2005-02-25,2017-11-10
91,ADI,1.4675217891794115,17.853524982888434,2000-01-03,2017-11-10
521,ATHM,1.4673076923076924,3.915126625598905,2013-12-11,2017-11-10
5460,REXR,1.4671958529078244,4.312114989733059,2013-07-19,2017-11-10
2392,FFBCW,1.4671641791044778,7.392197125256674,2010-06-03,2017-10-24
6974,WPZ,1.4671504216513043,12.235455167693361,2005-08-16,2017-11-10
6234,TBK,1.4666666666666668,3.0088980150581794,2014-11-07,2017-11-10
239,AKCA,1.4666666666666668,0.3258042436687201,2017-07-14,2017-11-10
2654,GATX,1.4641525072523829,12.706365503080082,2005-02-25,2017-11-10
5872,SLCA,1.46360204906983,5.768651608487337,2012-02-03,2017-11-10
4522,NFG,1.4605570912183712,12.706365503080082,2005-02-25,2017-11-10
2887,GRR,1.458102743610302,12.706365503080082,2005-02-25,2017-11-10
5143,PLPC,1.4576887478513818,12.706365503080082,2005-02-25,2017-11-10
6846,WASH,1.4562803037233556,12.706365503080082,2005-02-25,2017-11-10
2383,FELE,1.4558391937538069,12.706365503080082,2005-02-25,2017-11-10
6044,SRCI,1.455307262569832,6.288843258042436,2011-07-28,2017-11-10
6844,WAL,1.4545454545454546,12.366872005475702,2005-06-29,2017-11-10
4823,OII,1.4543522475376496,12.706365503080082,2005-02-25,2017-11-10
3184,HTD,1.4539291511505774,12.706365503080082,2005-02-25,2017-11-10
1990,EBTC,1.4529503325314845,12.706365503080082,2005-02-25,2017-11-10
1151,CEF,1.452240999265246,12.706365503080082,2005-02-25,2017-11-10
347,AMWD,1.4497367487792239,12.706365503080082,2005-02-25,2017-11-10
2004,ECPG,1.4495818986719136,12.706365503080082,2005-02-25,2017-11-10
1021,CAI,1.4493333333333334,10.491444216290212,2007-05-15,2017-11-10
2840,GOOD,1.4492833338725857,12.706365503080082,2005-02-25,2017-11-10
5516,RL,1.447454135463935,12.706365503080082,2005-02-25,2017-11-10
5900,SMIN,1.446467880728437,5.448323066392882,2012-05-30,2017-11-10
4216,MLVF,1.4464285714285714,9.475701574264203,2008-05-20,2017-11-10
631,BANC,1.4454153831048493,6.102669404517454,2011-10-04,2017-11-10
807,BLD,1.4412073490813646,2.3627652292950034,2015-07-01,2017-11-10
7088,Y,1.4388009991673605,12.706365503080082,2005-02-25,2017-11-10
5195,POT,1.4375173387808629,12.706365503080082,2005-02-25,2017-11-10
6562,UCBA,1.437366706508238,11.613963039014374,2006-03-31,2017-11-10
2287,EWGS,1.4367751288659791,5.448323066392882,2012-05-30,2017-11-10
4920,OTTR,1.4357275377683545,12.706365503080082,2005-02-25,2017-11-10
6657,UTF,1.4338794980815097,13.500342231348391,2004-05-11,2017-11-10
5008,PCN,1.4335369587195805,12.706365503080082,2005-02-25,2017-11-10
4896,ORIT,1.433363282419886,10.795345653661876,2007-01-24,2017-11-10
5997,SPLG,1.4276437104144954,11.986310746064339,2005-11-15,2017-11-10
3728,KMB,1.4267995335524222,17.853524982888434,2000-01-03,2017-11-10
4724,NWN,1.4236951417735233,12.706365503080082,2005-02-25,2017-11-10
3699,KFRC,1.4216807558428644,12.706365503080082,2005-02-25,2017-11-10
1117,CCNE,1.4208275067862137,12.706365503080082,2005-02-25,2017-11-10
2779,GLNG,1.4191461836998707,12.706365503080082,2005-02-25,2017-11-10
6531,TXN,1.4160422216136823,17.853524982888434,2000-01-03,2017-11-10
3336,IIJI,1.4148701150300906,12.706365503080082,2005-02-25,2017-11-10
660,BBT,1.4137931034482758,17.853524982888434,2000-01-03,2017-11-10
3742,KNDI,1.4098360655737705,7.216974674880219,2010-08-23,2017-11-10
6115,STK,1.4062289390380887,7.96167008898015,2009-11-24,2017-11-10
3920,LNC,1.4045239010636932,17.853524982888434,2000-01-03,2017-11-10
519,ATGE,1.4032752047002937,12.706365503080082,2005-02-25,2017-11-10
1165,CENTA,1.4020689655172414,10.76249144421629,2007-02-05,2017-11-10
5222,PRFT,1.401910828025478,12.706365503080082,2005-02-25,2017-11-10
1572,CTIB,1.4007981045018083,12.70362765229295,2005-02-25,2017-11-09
6211,TACOW,1.3993846153846154,3.838466803559206,2014-01-08,2017-11-10
312,AMED,1.3986486486486485,12.706365503080082,2005-02-25,2017-11-10
3470,ISL,1.3981458892412784,12.706365503080082,2005-02-25,2017-11-10
1930,DWAQ,1.3967333412238137,12.706365503080082,2005-02-25,2017-11-10
5131,PKW,1.3966266511767997,10.8911704312115,2006-12-20,2017-11-10
5527,RMAX,1.3962695911230083,4.1067761806981515,2013-10-02,2017-11-10
2309,EXTN,1.3937180423666915,2.0150581793292264,2015-11-05,2017-11-10
5343,QADB,1.3920390536988363,12.698151950718685,2005-02-25,2017-11-07
1345,CLXT,1.3919006479481644,0.30937713894592744,2017-07-20,2017-11-10
846,BMTC,1.391561847819956,12.706365503080082,2005-02-25,2017-11-10
2256,EVBG,1.3903061224489797,1.1498973305954825,2016-09-16,2017-11-10
2801,GME,1.3884608001755014,12.706365503080082,2005-02-25,2017-11-10
6147,STWD,1.3879652659597679,8.24914442162902,2009-08-11,2017-11-10
6019,SPTN,1.3873418603840657,12.706365503080082,2005-02-25,2017-11-10
6877,WDAY,1.3862375138734742,5.078713210130048,2012-10-12,2017-11-10
4211,MLPZ,1.385605886410669,1.7440109514031485,2016-02-11,2017-11-09
841,BMO,1.3834768485888516,12.706365503080082,2005-02-25,2017-11-10
3793,KW,1.3807768398029026,9.938398357289527,2007-12-03,2017-11-10
2363,FCPT,1.3761930488024492,2.001368925393566,2015-11-10,2017-11-10
2954,GWB,1.375434530706837,3.0718685831622174,2014-10-15,2017-11-10
1700,DAN,1.3742952035220515,9.856262833675565,2008-01-02,2017-11-10
442,ARE,1.3702775022922475,12.706365503080082,2005-02-25,2017-11-10
2507,FNGN,1.370051635111876,7.665982203969883,2010-03-12,2017-11-10
168,AGIO,1.3700294550810017,4.298425735797399,2013-07-24,2017-11-10
6243,TCBK,1.3634662612559936,12.706365503080082,2005-02-25,2017-11-10
1555,CSTE,1.3632551934438728,5.637234770704997,2012-03-22,2017-11-10
5690,SBH,1.3628571428571428,10.992470910335387,2006-11-13,2017-11-10
6611,UNTY,1.35996554450305,12.706365503080082,2005-02-25,2017-11-10
7147,ZTS,1.359676924649831,4.772073921971253,2013-02-01,2017-11-10
3466,ISDR,1.3583918279629912,9.670088980150581,2008-03-10,2017-11-10
1164,CENT,1.3577981651376145,12.706365503080082,2005-02-25,2017-11-10
5921,SNBR,1.3560267857142858,12.706365503080082,2005-02-25,2017-11-10
6841,WAFDW,1.3549668874172187,7.613963039014374,2010-03-10,2017-10-20
6162,SUSA,1.3532500492265955,12.706365503080082,2005-02-25,2017-11-10
4370,MTX,1.3526724531749654,12.706365503080082,2005-02-25,2017-11-10
3664,KBAL,1.3520651083658153,17.853524982888434,2000-01-03,2017-11-10
4213,MLR,1.3512431325076821,12.706365503080082,2005-02-25,2017-11-10
1438,COLB,1.3492791612057666,12.706365503080082,2005-02-25,2017-11-10
4095,MDRX,1.3477064220183486,12.706365503080082,2005-02-25,2017-11-10
2253,EV,1.3462812960235637,12.706365503080082,2005-02-25,2017-11-10
791,BKH,1.3443386753424107,12.706365503080082,2005-02-25,2017-11-10
4318,MSF,1.3421806786833435,12.706365503080082,2005-02-25,2017-11-10
3701,KFY,1.3415098566308243,12.706365503080082,2005-02-25,2017-11-10
5788,SFST,1.3392330383480826,12.706365503080082,2005-02-25,2017-11-10
4224,MMI,1.3389610389610391,4.027378507871321,2013-10-31,2017-11-10
2022,EDUC,1.3372706710228701,12.706365503080082,2005-02-25,2017-11-10
2215,ESL,1.337025316455696,12.706365503080082,2005-02-25,2017-11-10
6165,SVA,1.3354838709677421,12.706365503080082,2005-02-25,2017-11-10
5556,RNST,1.334169535032962,12.706365503080082,2005-02-25,2017-11-10
7031,WYIGW,1.3340744858254585,0.9801505817932923,2016-11-17,2017-11-10
1444,COMM,1.3335597826086958,4.043805612594114,2013-10-25,2017-11-10
4640,NSIT,1.333142201834862,12.706365503080082,2005-02-25,2017-11-10
1746,DEI,1.3320112663102837,11.049965776865161,2006-10-23,2017-11-10
2351,FCB,1.3314749113025848,3.277207392197125,2014-08-01,2017-11-10
917,BRO,1.3309826046074282,12.706365503080082,2005-02-25,2017-11-10
731,BFS,1.3307634449040995,12.706365503080082,2005-02-25,2017-11-10
4718,NWBI,1.328977365856566,12.706365503080082,2005-02-25,2017-11-10
5129,PKO,1.3276244564735113,9.95482546201232,2007-11-27,2017-11-10
5568,ROKU,1.326984126984127,0.11772758384668036,2017-09-28,2017-11-10
2435,FIVE,1.3256000000000001,5.3114305270362765,2012-07-19,2017-11-10
2542,FPRX,1.3233486943164363,4.145106091718001,2013-09-18,2017-11-10
4094,MDR,1.3224852071005917,12.706365503080082,2005-02-25,2017-11-10
6161,SUPV,1.3205506391347102,1.4784394250513346,2016-05-19,2017-11-10
4463,NCLH,1.320364238410596,4.810403832991102,2013-01-18,2017-11-10
1236,CHMG,1.3193732469291033,4.974674880219028,2012-11-19,2017-11-10
1863,DOX,1.318088083664752,12.706365503080082,2005-02-25,2017-11-10
2180,EQT,1.314973880727834,12.706365503080082,2005-02-25,2017-11-10
6456,TRS,1.3136363636363635,10.485968514715948,2007-05-17,2017-11-10
5659,SAIC,1.313555622712468,4.1067761806981515,2013-10-02,2017-11-10
7047,XENT,1.3128980891719746,3.299110198494182,2014-07-24,2017-11-10
5499,RIC,1.3087071240105541,12.706365503080082,2005-02-25,2017-11-10
2355,FCE-A,1.3066272844748015,7.216974674880219,2010-08-23,2017-11-10
4633,NRZ,1.3059735159090307,4.525667351129363,2013-05-02,2017-11-10
6885,WEBK,1.3048738922972052,5.776865160848733,2012-01-31,2017-11-10
3350,IMKTA,1.304725168756027,12.706365503080082,2005-02-25,2017-11-10
5627,RWC,1.3039113880235373,12.706365503080082,2005-02-25,2017-11-10
1398,CNIT,1.301470588235294,11.162217659137577,2006-09-12,2017-11-10
5943,SNOAW,1.2999999999999998,2.8035592060232717,2015-01-21,2017-11-10
5517,RLGT,1.2995780590717299,5.8288843258042435,2012-01-12,2017-11-10
4396,MXF,1.2985165705319135,12.706365503080082,2005-02-25,2017-11-10
4635,NSA,1.2983230361871139,2.5516769336071183,2015-04-23,2017-11-10
591,AXP,1.2983034297571097,17.853524982888434,2000-01-03,2017-11-10
3794,KWEB,1.297286761266178,4.262833675564682,2013-08-06,2017-11-10
2293,EXAC,1.2971491228070178,12.706365503080082,2005-02-25,2017-11-10
4186,MITK,1.297111650485437,17.853524982888434,2000-01-03,2017-11-10
180,AGO,1.2964793082149473,12.706365503080082,2005-02-25,2017-11-10
106,ADX,1.2963932518906338,12.706365503080082,2005-02-25,2017-11-10
5998,SPLK,1.2956971853769006,5.560574948665297,2012-04-19,2017-11-10
604,AZN,1.2951047011510193,12.706365503080082,2005-02-25,2017-11-10
5031,PEB,1.2922118380062304,7.923340177960301,2009-12-08,2017-11-10
4343,MTCH,1.2921615201900236,1.9767282683093772,2015-11-19,2017-11-10
1848,DNKN,1.2918853451756156,6.286105407255304,2011-07-29,2017-11-10
593,AXS,1.2899302602483418,12.706365503080082,2005-02-25,2017-11-10
5796,SGF,1.2884678808311043,12.706365503080082,2005-02-25,2017-11-10
5307,PUI,1.287447797651879,12.041067761806982,2005-10-26,2017-11-10
4564,NKSH,1.2869389813414023,12.706365503080082,2005-02-25,2017-11-10
3345,IMAX,1.2832369942196529,12.706365503080082,2005-02-25,2017-11-10
2410,FGEN,1.2823556797020483,2.9897330595482545,2014-11-14,2017-11-10
1934,DWDP,1.2807131070631248,17.853524982888434,2000-01-03,2017-11-10
6285,TECD,1.2785093167701862,12.706365503080082,2005-02-25,2017-11-10
4898,ORM,1.2774351992739112,4.361396303901437,2013-07-01,2017-11-10
4973,PBH,1.2759578012215436,12.706365503080082,2005-02-25,2017-11-10
4407,MYL,1.275923718712753,12.706365503080082,2005-02-25,2017-11-10
13,AAT,1.2759176159245196,6.811772758384668,2011-01-18,2017-11-10
843,BMRC,1.2758525852585259,12.706365503080082,2005-02-25,2017-11-10
4742,NXRT,1.27574199966838,2.6119096509240247,2015-04-01,2017-11-10
2511,FNLC,1.2746511992475311,12.706365503080082,2005-02-25,2017-11-10
457,ARKW,1.2732487095754765,3.0910335386721424,2014-10-08,2017-11-10
1647,CWEB,1.27087749046206,1.0184804928131417,2016-11-03,2017-11-10
4889,ORBK,1.2708333333333335,12.706365503080082,2005-02-25,2017-11-10
4903,OSB,1.2705889795660148,1.7166324435318274,2016-02-22,2017-11-10
124,AER,1.2695652173913046,10.973305954825461,2006-11-20,2017-11-10
5508,RIO,1.2686580798392255,12.706365503080082,2005-02-25,2017-11-10
4672,NTRS,1.2679206666341796,17.853524982888434,2000-01-03,2017-11-10
1514,CRL,1.267086135821219,12.706365503080082,2005-02-25,2017-11-10
2640,GAIA,1.2659176029962547,12.706365503080082,2005-02-25,2017-11-10
2390,FF,1.265893470790378,6.633812457221081,2011-03-24,2017-11-10
3758,KORS,1.262854792266557,5.894592744695414,2011-12-19,2017-11-10
960,BTX,1.2608695652173916,12.706365503080082,2005-02-25,2017-11-10
4948,PAHC,1.259300136337077,3.583846680355921,2014-04-11,2017-11-10
2878,GRF,1.2592903279926182,12.706365503080082,2005-02-25,2017-11-10
1070,CBF,1.258562525015724,5.138945927446954,2012-09-20,2017-11-10
1024,CAL,1.258216330692603,12.706365503080082,2005-02-25,2017-11-10
6151,SU,1.2558901737678558,12.706365503080082,2005-02-25,2017-11-10
4543,NHC,1.2556655975751592,12.706365503080082,2005-02-25,2017-11-10
2647,GAM,1.253883297062024,12.706365503080082,2005-02-25,2017-11-10
4764,OA,1.2526337183699738,2.7433264887063653,2015-02-12,2017-11-10
3014,HCM,1.25,1.6509240246406571,2016-03-17,2017-11-10
6616,UPLD,1.2494802494802497,3.0116358658453115,2014-11-06,2017-11-10
6174,SWIR,1.2473401826484016,12.706365503080082,2005-02-25,2017-11-10
1399,CNK,1.2459875532263345,10.55167693360712,2007-04-23,2017-11-10
6522,TWO,1.2437282179786282,8.032854209445585,2009-10-29,2017-11-10
4915,OSUR,1.2427035330261136,12.706365503080082,2005-02-25,2017-11-10
5853,SITO,1.2424242424242427,2.2532511978097194,2015-08-10,2017-11-10
2257,EVBN,1.242152466367713,12.698151950718685,2005-02-28,2017-11-10
573,AVT,1.2416507365343525,12.706365503080082,2005-02-25,2017-11-10
2360,FCN,1.2415789473684213,12.706365503080082,2005-02-25,2017-11-10
4218,MMC,1.240503266392451,17.853524982888434,2000-01-03,2017-11-10
3764,KRC,1.236159942792444,12.706365503080082,2005-02-25,2017-11-10
3258,IBKR,1.2350925008259002,10.524298425735797,2007-05-03,2017-11-10
6448,TRNO,1.2350313858039592,7.750855578370979,2010-02-09,2017-11-10
6884,WEB,1.235,12.02464065708419,2005-11-01,2017-11-10
1485,CPS,1.234074074074074,4.0657084188911705,2013-10-17,2017-11-10
3791,KURA,1.2333333333333334,2.0150581793292264,2015-11-05,2017-11-10
5060,PFBI,1.2314469133713368,12.706365503080082,2005-02-25,2017-11-10
461,ARMK,1.2309847462903392,3.912388774811773,2013-12-12,2017-11-10
5402,RBCAA,1.230316452007693,12.706365503080082,2005-02-25,2017-11-10
1347,CM,1.228406055209261,12.706365503080082,2005-02-25,2017-11-10
6118,STL,1.227630101085736,12.706365503080082,2005-02-25,2017-11-10
6706,VEDL,1.227243382827631,4.16974674880219,2013-09-09,2017-11-10
1404,CNP,1.2261351715869924,17.853524982888434,2000-01-03,2017-11-10
2658,GBDC,1.2252983737756786,7.575633127994524,2010-04-14,2017-11-10
6998,WSR,1.2250525572759219,7.197809719370294,2010-08-30,2017-11-10
1311,CLGX,1.2236390387444827,12.706365503080082,2005-02-25,2017-11-10
2931,GTE,1.2227722772277227,11.989048596851472,2005-11-14,2017-11-10
3543,JEC,1.2182982010815582,12.706365503080082,2005-02-25,2017-11-10
348,AMX,1.2179990655739776,12.706365503080082,2005-02-25,2017-11-10
1584,CTS,1.2178433674325004,12.706365503080082,2005-02-25,2017-11-10
1567,CTBI,1.216290929888947,12.706365503080082,2005-02-25,2017-11-10
1747,DEL,1.2152794152322568,12.706365503080082,2005-02-25,2017-11-10
1010,CAC,1.2147368421052631,12.706365503080082,2005-02-25,2017-11-10
5026,PDP,1.2136337831346344,10.69678302532512,2007-03-01,2017-11-10
